"","Cell","Cell_type"
"2897","C_2897","Endothelial cell (APC)"
"2898","C_2898","Endothelial cell (APC)"
"2899","C_2899","Endothelial cell (APC)"
"2900","C_2900","Endothelial cell (APC)"
"2901","C_2901","Endothelial cell (APC)"
"2902","C_2902","Endothelial cell (APC)"
"2903","C_2903","Endothelial cell (APC)"
"2904","C_2904","Endothelial cell (APC)"
"2905","C_2905","Endothelial cell (APC)"
"2906","C_2906","AT2 cell"
"2907","C_2907","Endothelial cell (APC)"
"2908","C_2908","Endothelial cell (APC)"
"2909","C_2909","Endothelial cell (APC)"
"2910","C_2910","Endothelial cell (APC)"
"2911","C_2911","AT2 cell"
"2912","C_2912","AT2 cell"
"2913","C_2913","Endothelial cell (APC)"
"2914","C_2914","Endothelial cell (APC)"
"2915","C_2915","Endothelial cell (APC)"
"2916","C_2916","Endothelial cell (APC)"
"2917","C_2917","Endothelial cell (APC)"
"2918","C_2918","Endothelial cell (APC)"
"2919","C_2919","Endothelial cell (APC)"
"2920","C_2920","Endothelial cell (APC)"
"2921","C_2921","Endothelial cell (APC)"
"2922","C_2922","Endothelial cell (APC)"
"2923","C_2923","Endothelial cell (APC)"
"2924","C_2924","AT2 cell"
"2925","C_2925","Endothelial cell (APC)"
"2926","C_2926","Endothelial cell (APC)"
"2927","C_2927","Endothelial cell (APC)"
"2928","C_2928","Endothelial cell (APC)"
"2929","C_2929","Endothelial cell (APC)"
"2930","C_2930","Endothelial cell (APC)"
"2931","C_2931","Endothelial cell (endothelial to mesenchymal transition)"
"2932","C_2932","Endothelial cell (APC)"
"2933","C_2933","Endothelial cell (APC)"
"2934","C_2934","Endothelial cell (APC)"
"2935","C_2935","Endothelial cell (APC)"
"2936","C_2936","Endothelial cell (APC)"
"2937","C_2937","Endothelial cell (APC)"
"2938","C_2938","Endothelial cell (APC)"
"2939","C_2939","Endothelial cell (APC)"
"2940","C_2940","Endothelial cell (APC)"
"2941","C_2941","Endothelial cell (APC)"
"2942","C_2942","Endothelial cell (APC)"
"2943","C_2943","Endothelial cell (APC)"
"2944","C_2944","Endothelial cell (APC)"
"2945","C_2945","Endothelial cell (APC)"
"2946","C_2946","Endothelial cell (APC)"
"2947","C_2947","Endothelial cell (APC)"
"2948","C_2948","Endothelial cell (APC)"
"2949","C_2949","T cell"
"2950","C_2950","Endothelial cell (APC)"
"2951","C_2951","Endothelial cell (APC)"
"2952","C_2952","Endothelial cell (APC)"
"2953","C_2953","Endothelial cell (APC)"
"2954","C_2954","Endothelial cell (APC)"
"2955","C_2955","Endothelial cell (APC)"
"2956","C_2956","Endothelial cell"
"2957","C_2957","Endothelial cell (APC)"
"2958","C_2958","Endothelial cell (APC)"
"2959","C_2959","Endothelial cell (APC)"
"2960","C_2960","Endothelial cell (APC)"
"2961","C_2961","Endothelial cell (APC)"
"2962","C_2962","Endothelial cell (APC)"
"2963","C_2963","Endothelial cell (APC)"
"2964","C_2964","Endothelial cell (APC)"
"2965","C_2965","Endothelial cell (APC)"
"2966","C_2966","Endothelial cell (APC)"
"2967","C_2967","Endothelial cell (APC)"
"2968","C_2968","Endothelial cell (APC)"
"2969","C_2969","AT2 cell"
"2970","C_2970","Endothelial cell (APC)"
"2971","C_2971","Endothelial cell (APC)"
"2972","C_2972","Endothelial cell (APC)"
"2973","C_2973","Endothelial cell (APC)"
"2974","C_2974","AT2 cell"
"2975","C_2975","Endothelial cell (APC)"
"2976","C_2976","Endothelial cell (APC)"
"2977","C_2977","Endothelial cell (APC)"
"2978","C_2978","AT2 cell"
"2979","C_2979","Endothelial cell (APC)"
"2980","C_2980","Endothelial cell (APC)"
"2981","C_2981","Endothelial cell (APC)"
"2982","C_2982","Endothelial cell (APC)"
"2983","C_2983","Endothelial cell (APC)"
"2984","C_2984","Endothelial cell"
"2985","C_2985","Endothelial cell (APC)"
"2986","C_2986","Endothelial cell (APC)"
"2987","C_2987","Endothelial cell (APC)"
"2988","C_2988","Endothelial cell (APC)"
"2989","C_2989","Endothelial cell (APC)"
"2990","C_2990","Endothelial cell (APC)"
"2991","C_2991","Endothelial cell (APC)"
"2992","C_2992","Endothelial cell (APC)"
"2993","C_2993","Endothelial cell (APC)"
"2994","C_2994","Endothelial cell (APC)"
"2995","C_2995","Endothelial cell"
"2996","C_2996","Endothelial cell (APC)"
"2997","C_2997","Endothelial cell (APC)"
"2998","C_2998","Endothelial cell (APC)"
"2999","C_2999","Endothelial cell (APC)"
"3000","C_3000","Mast cell"
"3001","C_3001","Endothelial cell (APC)"
"3002","C_3002","Endothelial cell (APC)"
"3003","C_3003","AT2 cell"
"3004","C_3004","Endothelial cell (APC)"
"3005","C_3005","Endothelial cell (APC)"
"3006","C_3006","Endothelial cell (APC)"
"3007","C_3007","Endothelial cell (APC)"
"3008","C_3008","Endothelial cell (APC)"
"3009","C_3009","Endothelial cell"
"3010","C_3010","Endothelial cell (APC)"
"3011","C_3011","Endothelial cell (APC)"
"3012","C_3012","Endothelial cell (APC)"
"3013","C_3013","Endothelial cell (APC)"
"3014","C_3014","Endothelial cell (APC)"
"3015","C_3015","Endothelial cell (APC)"
"3016","C_3016","Endothelial cell (APC)"
"3017","C_3017","Endothelial cell (APC)"
"3018","C_3018","Endothelial cell (APC)"
"3019","C_3019","Endothelial cell (APC)"
"3020","C_3020","Endothelial cell (APC)"
"3021","C_3021","Endothelial cell (APC)"
"3022","C_3022","Endothelial cell (APC)"
"3023","C_3023","Endothelial cell (APC)"
"3024","C_3024","Endothelial cell (APC)"
"3025","C_3025","Endothelial cell (APC)"
"3026","C_3026","Endothelial cell (APC)"
"3027","C_3027","Endothelial cell (APC)"
"3028","C_3028","Endothelial cell (APC)"
"3029","C_3029","Endothelial cell (APC)"
"3030","C_3030","Endothelial cell (APC)"
"3031","C_3031","Endothelial cell (APC)"
"3032","C_3032","Endothelial cell (APC)"
"3033","C_3033","Endothelial cell (APC)"
"3034","C_3034","Endothelial cell (APC)"
"3035","C_3035","Endothelial cell (APC)"
"3036","C_3036","Endothelial cell (APC)"
"3037","C_3037","Endothelial cell (APC)"
"3038","C_3038","Endothelial cell (APC)"
"3039","C_3039","Endothelial cell (APC)"
"3040","C_3040","Endothelial cell (APC)"
"3041","C_3041","T cell"
"3042","C_3042","Endothelial cell (APC)"
"3043","C_3043","Endothelial cell (APC)"
"3044","C_3044","Endothelial cell (APC)"
"3045","C_3045","Endothelial cell (APC)"
"3046","C_3046","Endothelial cell (APC)"
"3047","C_3047","Endothelial cell (APC)"
"3048","C_3048","Endothelial cell (APC)"
"3049","C_3049","Endothelial cell (APC)"
"3050","C_3050","Endothelial cell (APC)"
"3051","C_3051","Endothelial cell (APC)"
"3052","C_3052","Endothelial cell (APC)"
"3053","C_3053","Endothelial cell (APC)"
"3054","C_3054","Endothelial cell (APC)"
"3055","C_3055","Endothelial cell (APC)"
"3056","C_3056","AT2 cell"
"3057","C_3057","Endothelial cell (APC)"
"3058","C_3058","Endothelial cell (APC)"
"3059","C_3059","Endothelial cell (APC)"
"3060","C_3060","Endothelial cell (APC)"
"3061","C_3061","Endothelial cell (APC)"
"3062","C_3062","Endothelial cell (APC)"
"3063","C_3063","Endothelial cell (APC)"
"3064","C_3064","Endothelial cell (APC)"
"3065","C_3065","Endothelial cell (APC)"
"3066","C_3066","Endothelial cell (APC)"
"3067","C_3067","Endothelial cell (APC)"
"3068","C_3068","Endothelial cell (APC)"
"3069","C_3069","Endothelial cell (APC)"
"3070","C_3070","Endothelial cell (APC)"
"3071","C_3071","Endothelial cell (APC)"
"3072","C_3072","Endothelial cell (APC)"
"3073","C_3073","Endothelial cell (APC)"
"3074","C_3074","Endothelial cell (APC)"
"3075","C_3075","Endothelial cell (APC)"
"3076","C_3076","Endothelial cell (APC)"
"3077","C_3077","Endothelial cell (APC)"
"3078","C_3078","Endothelial cell (APC)"
"3079","C_3079","Endothelial cell (APC)"
"3080","C_3080","Endothelial cell (APC)"
"3081","C_3081","Endothelial cell (APC)"
"3082","C_3082","Endothelial cell (APC)"
"3083","C_3083","Endothelial cell (APC)"
"3084","C_3084","Endothelial cell (APC)"
"3085","C_3085","Endothelial cell (APC)"
"3086","C_3086","Endothelial cell (APC)"
"3087","C_3087","Endothelial cell (APC)"
"3088","C_3088","Endothelial cell (APC)"
"3089","C_3089","T cell"
"3090","C_3090","Endothelial cell (APC)"
"3091","C_3091","Endothelial cell (APC)"
"3092","C_3092","AT2 cell"
"3093","C_3093","Endothelial cell (APC)"
"3094","C_3094","Endothelial cell (APC)"
"3095","C_3095","Endothelial cell (APC)"
"3096","C_3096","Endothelial cell (APC)"
"3097","C_3097","Endothelial cell (APC)"
"3098","C_3098","Endothelial cell (APC)"
"3099","C_3099","Endothelial cell (APC)"
"3100","C_3100","Endothelial cell (APC)"
"3101","C_3101","Endothelial cell (APC)"
"3102","C_3102","Endothelial cell (APC)"
"3103","C_3103","Endothelial cell (APC)"
"3104","C_3104","Endothelial cell (APC)"
"3105","C_3105","Endothelial cell (APC)"
"3106","C_3106","Endothelial cell (APC)"
"3107","C_3107","Endothelial cell (APC)"
"3108","C_3108","Endothelial cell"
"3109","C_3109","Endothelial cell (APC)"
"3110","C_3110","Endothelial cell (APC)"
"3111","C_3111","Endothelial cell (APC)"
"3112","C_3112","Endothelial cell (APC)"
"3113","C_3113","Endothelial cell (APC)"
"3114","C_3114","Endothelial cell (APC)"
"3115","C_3115","Endothelial cell (APC)"
"3116","C_3116","Endothelial cell (APC)"
"3117","C_3117","Endothelial cell (APC)"
"3118","C_3118","Endothelial cell (APC)"
"3119","C_3119","Endothelial cell (APC)"
"3120","C_3120","Endothelial cell (APC)"
"3121","C_3121","AT2 cell"
"3122","C_3122","Endothelial cell (APC)"
"3123","C_3123","Endothelial cell (APC)"
"3124","C_3124","Endothelial cell (APC)"
"3125","C_3125","Endothelial cell (APC)"
"3126","C_3126","Endothelial cell (APC)"
"3127","C_3127","Endothelial cell (APC)"
"3128","C_3128","Endothelial cell (APC)"
"3129","C_3129","Endothelial cell (APC)"
"3130","C_3130","Endothelial cell (APC)"
"3131","C_3131","Endothelial cell (APC)"
"3132","C_3132","Endothelial cell (APC)"
"3133","C_3133","AT2 cell"
"3134","C_3134","Endothelial cell (APC)"
"3135","C_3135","Endothelial cell (APC)"
"3136","C_3136","Endothelial cell (APC)"
"3137","C_3137","Endothelial cell (APC)"
"3138","C_3138","Endothelial cell (APC)"
"3139","C_3139","Endothelial cell (APC)"
"3140","C_3140","Endothelial cell (APC)"
"3141","C_3141","Endothelial cell (APC)"
"3142","C_3142","Endothelial cell (APC)"
"3143","C_3143","Endothelial cell (APC)"
"3144","C_3144","Endothelial cell (APC)"
"3145","C_3145","Endothelial cell (APC)"
"3146","C_3146","Endothelial cell (APC)"
"3147","C_3147","Endothelial cell (APC)"
"3148","C_3148","Endothelial cell (APC)"
"3149","C_3149","Endothelial cell (APC)"
"3150","C_3150","Endothelial cell (APC)"
"3151","C_3151","Endothelial cell (APC)"
"3152","C_3152","Endothelial cell (endothelial to mesenchymal transition)"
"3153","C_3153","Endothelial cell (APC)"
"3154","C_3154","Endothelial cell"
"3155","C_3155","Endothelial cell (APC)"
"3156","C_3156","Endothelial cell (APC)"
"3157","C_3157","Endothelial cell (APC)"
"3158","C_3158","Endothelial cell (APC)"
"3159","C_3159","Endothelial cell (APC)"
"3160","C_3160","Endothelial cell (APC)"
"3161","C_3161","Endothelial cell (APC)"
"3162","C_3162","Endothelial cell (APC)"
"3163","C_3163","Endothelial cell (APC)"
"3164","C_3164","Endothelial cell (APC)"
"3165","C_3165","Endothelial cell (APC)"
"3166","C_3166","Endothelial cell (APC)"
"3167","C_3167","Endothelial cell (APC)"
"3168","C_3168","Endothelial cell"
"3169","C_3169","Endothelial cell (APC)"
"3170","C_3170","Endothelial cell (APC)"
"3171","C_3171","Endothelial cell (APC)"
"3172","C_3172","Endothelial cell (APC)"
"3173","C_3173","Endothelial cell (APC)"
"3174","C_3174","AT2 cell"
"3175","C_3175","Endothelial cell (APC)"
"3176","C_3176","Endothelial cell (APC)"
"3177","C_3177","Endothelial cell (APC)"
"3178","C_3178","Endothelial cell (APC)"
"3179","C_3179","Endothelial cell (APC)"
"3180","C_3180","Endothelial cell (APC)"
"3181","C_3181","Endothelial cell (APC)"
"3182","C_3182","Endothelial cell (APC)"
"3183","C_3183","Endothelial cell (APC)"
"3184","C_3184","Endothelial cell (APC)"
"3185","C_3185","Endothelial cell (APC)"
"3186","C_3186","Endothelial cell (APC)"
"3187","C_3187","Endothelial cell (APC)"
"3188","C_3188","Endothelial cell (APC)"
"3189","C_3189","Endothelial cell (APC)"
"3190","C_3190","Endothelial cell (APC)"
"3191","C_3191","Endothelial cell (APC)"
"3192","C_3192","Endothelial cell (APC)"
"3193","C_3193","Endothelial cell (APC)"
"3194","C_3194","Endothelial cell (APC)"
"3195","C_3195","Endothelial cell (APC)"
"3196","C_3196","Endothelial cell (APC)"
"3197","C_3197","Endothelial cell (APC)"
"3198","C_3198","AT2 cell"
"3199","C_3199","Endothelial cell (APC)"
"3200","C_3200","Endothelial cell (APC)"
"3201","C_3201","Endothelial cell (APC)"
"3202","C_3202","Endothelial cell (APC)"
"3203","C_3203","Endothelial cell (APC)"
"3204","C_3204","Endothelial cell (APC)"
"3205","C_3205","Endothelial cell (APC)"
"3206","C_3206","AT2 cell"
"3207","C_3207","Endothelial cell (APC)"
"3208","C_3208","Endothelial cell (APC)"
"3209","C_3209","Endothelial cell (APC)"
"3210","C_3210","Endothelial cell (APC)"
"3211","C_3211","Endothelial cell (APC)"
"3212","C_3212","Endothelial cell (APC)"
"3213","C_3213","AT2 cell"
"3214","C_3214","Endothelial cell (APC)"
"3215","C_3215","Endothelial cell (APC)"
"3216","C_3216","Endothelial cell (APC)"
"3217","C_3217","Endothelial cell (APC)"
"3218","C_3218","Endothelial cell (APC)"
"3219","C_3219","Endothelial cell (APC)"
"3220","C_3220","Endothelial cell (APC)"
"3221","C_3221","Endothelial cell (APC)"
"3222","C_3222","Endothelial cell (APC)"
"3223","C_3223","Endothelial cell (APC)"
"3224","C_3224","Endothelial cell (APC)"
"3225","C_3225","Endothelial cell (APC)"
"3226","C_3226","Endothelial cell (endothelial to mesenchymal transition)"
"3227","C_3227","Endothelial cell (APC)"
"3228","C_3228","Endothelial cell (APC)"
"3229","C_3229","Endothelial cell (APC)"
"3230","C_3230","Endothelial cell (APC)"
"3231","C_3231","Endothelial cell (APC)"
"3232","C_3232","Endothelial cell (APC)"
"3233","C_3233","Endothelial cell (APC)"
"3234","C_3234","Endothelial cell (APC)"
"3235","C_3235","Endothelial cell (APC)"
"3236","C_3236","Endothelial cell (APC)"
"3237","C_3237","AT2 cell"
"3238","C_3238","Endothelial cell (APC)"
"3239","C_3239","Endothelial cell (APC)"
"3240","C_3240","Endothelial cell (APC)"
"3241","C_3241","Endothelial cell (APC)"
"3242","C_3242","Endothelial cell (APC)"
"3243","C_3243","AT2 cell"
"3244","C_3244","Endothelial cell (APC)"
"3245","C_3245","Endothelial cell (APC)"
"3246","C_3246","Endothelial cell (APC)"
"3247","C_3247","Endothelial cell (APC)"
"3248","C_3248","Endothelial cell (APC)"
"3249","C_3249","Endothelial cell (APC)"
"3250","C_3250","Endothelial cell (APC)"
"3251","C_3251","Endothelial cell (APC)"
"3252","C_3252","Endothelial cell (APC)"
"3253","C_3253","AT2 cell"
"3254","C_3254","Endothelial cell (APC)"
"3255","C_3255","Endothelial cell (APC)"
"3256","C_3256","Endothelial cell (APC)"
"3257","C_3257","Endothelial cell (APC)"
"3258","C_3258","Endothelial cell (APC)"
"3259","C_3259","Endothelial cell (APC)"
"3260","C_3260","Endothelial cell (APC)"
"3261","C_3261","Endothelial cell (APC)"
"3262","C_3262","Endothelial cell (APC)"
"3263","C_3263","Endothelial cell (APC)"
"3264","C_3264","Endothelial cell (APC)"
"3265","C_3265","Endothelial cell (APC)"
"3266","C_3266","Endothelial cell (APC)"
"3267","C_3267","Endothelial cell (APC)"
"3268","C_3268","Endothelial cell (APC)"
"3269","C_3269","Endothelial cell (APC)"
"3270","C_3270","Endothelial cell (APC)"
"3271","C_3271","Endothelial cell (APC)"
"3272","C_3272","Endothelial cell (APC)"
"3273","C_3273","Endothelial cell (APC)"
"3274","C_3274","Endothelial cell (APC)"
"3275","C_3275","Endothelial cell (APC)"
"3276","C_3276","AT2 cell"
"3277","C_3277","Mast cell"
"3278","C_3278","Mast cell"
"3279","C_3279","Mast cell"
"3280","C_3280","Mast cell"
"3281","C_3281","Mast cell"
"3282","C_3282","Mast cell"
"3283","C_3283","M2 Macrophage"
"3284","C_3284","Mast cell"
"3285","C_3285","Mast cell"
"3286","C_3286","Mast cell"
"3287","C_3287","AT2 cell"
"3288","C_3288","Endothelial cell (APC)"
"3289","C_3289","Mast cell"
"3290","C_3290","Mast cell"
"3291","C_3291","Mast cell"
"3292","C_3292","Mast cell"
"3293","C_3293","Mast cell"
"3294","C_3294","Mast cell"
"3295","C_3295","Mast cell"
"3296","C_3296","Mast cell"
"3297","C_3297","Mast cell"
"3298","C_3298","Mast cell"
"3299","C_3299","AT2 cell"
"3300","C_3300","Mast cell"
"3301","C_3301","Mast cell"
"3302","C_3302","Mast cell"
"3303","C_3303","Mast cell"
"3304","C_3304","Mast cell"
"3305","C_3305","Mast cell"
"3306","C_3306","Mast cell"
"3307","C_3307","Mast cell"
"3308","C_3308","Mast cell"
"3309","C_3309","Mast cell"
"3310","C_3310","Mast cell"
"3311","C_3311","Mast cell"
"3312","C_3312","Mast cell"
"3313","C_3313","Mast cell"
"3314","C_3314","Mast cell"
"3315","C_3315","Mast cell"
"3316","C_3316","Mast cell"
"3317","C_3317","Mast cell"
"3318","C_3318","Mast cell"
"3319","C_3319","Mast cell"
"3320","C_3320","Mast cell"
"3321","C_3321","Mast cell"
"3322","C_3322","Mast cell"
"3323","C_3323","Mast cell"
"3324","C_3324","Mast cell"
"3325","C_3325","AT2 cell"
"3326","C_3326","Mast cell"
"3327","C_3327","Mast cell"
"3328","C_3328","Mast cell"
"3329","C_3329","Mast cell"
"3330","C_3330","Stromal cell"
"3331","C_3331","Mast cell"
"3332","C_3332","Mast cell"
"3333","C_3333","Mast cell"
"3334","C_3334","Mast cell"
"3335","C_3335","Mast cell"
"3336","C_3336","Mast cell"
"3337","C_3337","AT2 cell"
"3338","C_3338","Mast cell"
"3339","C_3339","Mast cell"
"3340","C_3340","Mast cell"
"3341","C_3341","Mast cell"
"3342","C_3342","Mast cell"
"3343","C_3343","Mast cell"
"3344","C_3344","Mast cell"
"3345","C_3345","Mast cell"
"3346","C_3346","Mast cell"
"3347","C_3347","Mast cell"
"3348","C_3348","Mast cell"
"3349","C_3349","Mast cell"
"3350","C_3350","Mast cell"
"3351","C_3351","Mast cell"
"3352","C_3352","Mast cell"
"3353","C_3353","Mast cell"
"3354","C_3354","Mast cell"
"3355","C_3355","AT2 cell"
"3356","C_3356","Mast cell"
"3357","C_3357","Mast cell"
"3358","C_3358","Mast cell"
"3359","C_3359","Mast cell"
"3360","C_3360","Mast cell"
"3361","C_3361","Mast cell"
"3362","C_3362","AT2 cell"
"3363","C_3363","Mast cell"
"3364","C_3364","Mast cell"
"3365","C_3365","Mast cell"
"3366","C_3366","Mast cell"
"3367","C_3367","Mast cell"
"3368","C_3368","Mast cell"
"3369","C_3369","Mast cell"
"3370","C_3370","AT2 cell"
"3371","C_3371","Mast cell"
"3372","C_3372","Mast cell"
"3373","C_3373","AT2 cell"
"3374","C_3374","Mast cell"
"3375","C_3375","Mast cell"
"3376","C_3376","Mast cell"
"3377","C_3377","Mast cell"
"3378","C_3378","Mast cell"
"3379","C_3379","Mast cell"
"3380","C_3380","Mast cell"
"3381","C_3381","Mast cell"
"3382","C_3382","Mast cell"
"3383","C_3383","Mast cell"
"3384","C_3384","Mast cell"
"3385","C_3385","Mast cell"
"3386","C_3386","Mast cell"
"3387","C_3387","Mast cell"
"3388","C_3388","Mast cell"
"3389","C_3389","Mast cell"
"3390","C_3390","Mast cell"
"3391","C_3391","Mast cell"
"3392","C_3392","Mast cell"
"3393","C_3393","Endothelial cell (APC)"
"3394","C_3394","Mast cell"
"3395","C_3395","Mast cell"
"3396","C_3396","Mast cell"
"3397","C_3397","Mast cell"
"3398","C_3398","Mast cell"
"3399","C_3399","Mast cell"
"3400","C_3400","Mast cell"
"3401","C_3401","Mast cell"
"3402","C_3402","Mast cell"
"3403","C_3403","Mast cell"
"3404","C_3404","Mast cell"
"3405","C_3405","Mast cell"
"3406","C_3406","Mast cell"
"3407","C_3407","AT2 cell"
"3408","C_3408","Mast cell"
"3409","C_3409","Mast cell"
"3410","C_3410","Mast cell"
"3411","C_3411","Mast cell"
"3412","C_3412","Mast cell"
"3413","C_3413","Mast cell"
"3414","C_3414","Mast cell"
"3415","C_3415","AT2 cell"
"3416","C_3416","Mast cell"
"3417","C_3417","Mast cell"
"3418","C_3418","AT2 cell"
"3419","C_3419","Mast cell"
"3420","C_3420","Mast cell"
"3421","C_3421","M2 Macrophage"
"3422","C_3422","Mast cell"
"3423","C_3423","Mast cell"
"3424","C_3424","AT2 cell"
"3425","C_3425","Mast cell"
"3426","C_3426","Mast cell"
"3427","C_3427","Mast cell"
"3428","C_3428","Mast cell"
"3429","C_3429","Endothelial cell (APC)"
"3430","C_3430","Mast cell"
"3431","C_3431","Mast cell"
"3432","C_3432","AT2 cell"
"3433","C_3433","Mast cell"
"3434","C_3434","Mast cell"
"3435","C_3435","Mast cell"
"3436","C_3436","Mast cell"
"3437","C_3437","Mast cell"
"3438","C_3438","AT2 cell"
"3439","C_3439","Mast cell"
"3440","C_3440","Mast cell"
"3441","C_3441","Mast cell"
"3442","C_3442","Mast cell"
"3443","C_3443","Mast cell"
"3444","C_3444","Mast cell"
"3445","C_3445","Mast cell"
"3446","C_3446","Mast cell"
"3447","C_3447","Mast cell"
"3448","C_3448","Mast cell"
"3449","C_3449","Mast cell"
"3450","C_3450","Endothelial cell (APC)"
"3451","C_3451","Mast cell"
"3452","C_3452","Mast cell"
"3453","C_3453","Mast cell"
"3454","C_3454","Mast cell"
"3455","C_3455","Mast cell"
"3456","C_3456","AT2 cell"
"3457","C_3457","Mast cell"
"3458","C_3458","AT2 cell"
"3459","C_3459","Mast cell"
"3460","C_3460","Mast cell"
"3461","C_3461","Mast cell"
"3462","C_3462","Mast cell"
"3463","C_3463","Mast cell"
"3464","C_3464","Mast cell"
"3465","C_3465","Mast cell"
"3466","C_3466","Mast cell"
"3467","C_3467","Mast cell"
"3468","C_3468","Mast cell"
"3469","C_3469","Mast cell"
"3470","C_3470","Mast cell"
"3471","C_3471","Mast cell"
"3472","C_3472","Mast cell"
"3473","C_3473","Mast cell"
"3474","C_3474","Mast cell"
"3475","C_3475","Mast cell"
"3476","C_3476","Mast cell"
"3477","C_3477","Mast cell"
"3478","C_3478","AT2 cell"
"3479","C_3479","Mast cell"
"3480","C_3480","Mast cell"
"3481","C_3481","Mast cell"
"3482","C_3482","Mast cell"
"3483","C_3483","AT2 cell"
"3484","C_3484","Mast cell"
"3485","C_3485","Mast cell"
"3486","C_3486","Mast cell"
"3487","C_3487","Mast cell"
"3488","C_3488","Mast cell"
"3489","C_3489","Mast cell"
"3490","C_3490","AT2 cell"
"3491","C_3491","Mast cell"
"3492","C_3492","Mast cell"
"3493","C_3493","Mast cell"
"3494","C_3494","Mast cell"
"3495","C_3495","T cell"
"3496","C_3496","Mast cell"
"3497","C_3497","Mast cell"
"3498","C_3498","Mast cell"
"3499","C_3499","Mast cell"
"3500","C_3500","Mast cell"
"3501","C_3501","Mast cell"
"3502","C_3502","Mast cell"
"3503","C_3503","Mast cell"
"3504","C_3504","AT2 cell"
"3505","C_3505","Mast cell"
"3506","C_3506","Mast cell"
"3507","C_3507","Endothelial cell (APC)"
"3508","C_3508","Mast cell"
"3509","C_3509","AT2 cell"
"3510","C_3510","Mast cell"
"3511","C_3511","Mast cell"
"3512","C_3512","Mast cell"
"3513","C_3513","Mast cell"
"3514","C_3514","Mast cell"
"3515","C_3515","Mast cell"
"3516","C_3516","Mast cell"
"3517","C_3517","Mast cell"
"3518","C_3518","Mast cell"
"3519","C_3519","Mast cell"
"3520","C_3520","AT2 cell"
"3521","C_3521","Mast cell"
"3522","C_3522","Mast cell"
"3523","C_3523","Mast cell"
"3524","C_3524","Mast cell"
"3525","C_3525","Mast cell"
"3526","C_3526","Mast cell"
"3527","C_3527","Mast cell"
"3528","C_3528","Mast cell"
"3529","C_3529","AT2 cell"
"3530","C_3530","Mast cell"
"3531","C_3531","Mast cell"
"3532","C_3532","Mast cell"
"3533","C_3533","Mast cell"
"3534","C_3534","Mast cell"
"3535","C_3535","Mast cell"
"3536","C_3536","Mast cell"
"3537","C_3537","Mast cell"
"3538","C_3538","Mast cell"
"3539","C_3539","Mast cell"
"3540","C_3540","Mast cell"
"3541","C_3541","Mast cell"
"3542","C_3542","Mast cell"
"3543","C_3543","Mast cell"
"3544","C_3544","Mast cell"
"3545","C_3545","Mast cell"
"3546","C_3546","M2 Macrophage"
"3547","C_3547","Mast cell"
"3548","C_3548","Mast cell"
"3549","C_3549","Mast cell"
"3550","C_3550","Mast cell"
"3551","C_3551","AT2 cell"
"3552","C_3552","Mast cell"
"3553","C_3553","Mast cell"
"3554","C_3554","Mast cell"
"3555","C_3555","Mast cell"
"3556","C_3556","Mast cell"
"3557","C_3557","Mast cell"
"3558","C_3558","AT2 cell"
"3559","C_3559","Mast cell"
"3560","C_3560","Mast cell"
"3561","C_3561","Mast cell"
"3562","C_3562","Mast cell"
"3563","C_3563","Mast cell"
"3564","C_3564","Mast cell"
"3565","C_3565","AT2 cell"
"3566","C_3566","Mast cell"
"3567","C_3567","Mast cell"
"3568","C_3568","Mast cell"
"3569","C_3569","Mast cell"
"3570","C_3570","Mast cell"
"3571","C_3571","Mast cell"
"3572","C_3572","Mast cell"
"3573","C_3573","Mast cell"
"3574","C_3574","Mast cell"
"3575","C_3575","Mast cell"
"3576","C_3576","Mast cell"
"3577","C_3577","Mast cell"
"3578","C_3578","Mast cell"
"3579","C_3579","Mast cell"
"3580","C_3580","AT2 cell"
"3581","C_3581","Mast cell"
"3582","C_3582","Mast cell"
"3583","C_3583","Mast cell"
"3584","C_3584","Mast cell"
"3585","C_3585","Mast cell"
"3586","C_3586","Mast cell"
"3587","C_3587","Mast cell"
"3588","C_3588","Mast cell"
"3589","C_3589","AT2 cell"
"3590","C_3590","Mast cell"
"3591","C_3591","Mast cell"
"3592","C_3592","Mast cell"
"3593","C_3593","Mast cell"
"3594","C_3594","AT2 cell"
"3595","C_3595","Mast cell"
"3596","C_3596","Mast cell"
"3597","C_3597","AT2 cell"
"3598","C_3598","Mast cell"
"3599","C_3599","Mast cell"
"3600","C_3600","Mast cell"
"3601","C_3601","Mast cell"
"3602","C_3602","Mast cell"
"3603","C_3603","AT2 cell"
"3604","C_3604","AT2 cell"
"3605","C_3605","Mast cell"
"3606","C_3606","Mast cell"
"3607","C_3607","AT2 cell"
"3608","C_3608","Mast cell"
"3609","C_3609","Mast cell"
"3610","C_3610","Mast cell"
"3611","C_3611","Mast cell"
"3612","C_3612","Mast cell"
"3613","C_3613","Mast cell"
"3614","C_3614","Mast cell"
"3615","C_3615","AT2 cell"
"3616","C_3616","AT2 cell"
"3617","C_3617","AT2 cell"
"3618","C_3618","AT2 cell"
"3619","C_3619","AT2 cell"
"3620","C_3620","AT2 cell"
"3621","C_3621","AT2 cell"
"3622","C_3622","AT2 cell"
"3623","C_3623","AT2 cell"
"3624","C_3624","AT2 cell"
"3625","C_3625","AT2 cell"
"3626","C_3626","AT2 cell"
"3627","C_3627","AT2 cell"
"3628","C_3628","AT2 cell"
"3629","C_3629","AT2 cell"
"3630","C_3630","AT2 cell"
